Data_Packet_Traffic,Data_Packet_Injection_Rate_(packets/cycle/node),Routing_Algorithm,Selection_Policy,Ant_Packet_Traffic,Ant_Packet_Injection_Rate_(packets/cycle/node),Alpha,Reinforcement_Factor,NoC_Routing_Solution,Simulation_Time,Total_Cycles,Num_Packets_Transmitted,Throughput_(packets/cycle/node),Avg._Packet_Delay_(cycles),Avg._Packet_Hops,Num_Payload_Packets_Transmitted,Payload_Throughput_(packets/cycle/node),Avg._Payload_Packet_Delay_(cycles),Avg._Payload_Packet_Hops,Average_Flit_per_State_Delay[INPUT_BUFFER],Max_Flit_per_State_Delay[INPUT_BUFFER],Average_Flit_per_State_Delay[ROUTE_COMPUTATION],Max_Flit_per_State_Delay[ROUTE_COMPUTATION],Average_Flit_per_State_Delay[VIRTUAL_CHANNEL_ALLOCATION],Max_Flit_per_State_Delay[VIRTUAL_CHANNEL_ALLOCATION],Average_Flit_per_State_Delay[SWITCH_ALLOCATION],Max_Flit_per_State_Delay[SWITCH_ALLOCATION],Average_Flit_per_State_Delay[SWITCH_TRAVERSAL],Max_Flit_per_State_Delay[SWITCH_TRAVERSAL],Average_Flit_per_State_Delay[LINK_TRAVERSAL],Max_Flit_per_State_Delay[LINK_TRAVERSAL],Average_Flit_per_State_Delay[DESTINATION_ARRIVED],Max_Flit_per_State_Delay[DESTINATION_ARRIVED]
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.55,rf=0.004000,OddEven+ACO,25m29.14694765s,20000,67837,0.05299765625,67.91884959535356,6.978654716452673,67551,0.05277421875,68.01395982294859,6.982576127666504,3.878490517240466,91,1.6107959994519798,60,1.2395981543429642,6,1,1,1.0732916857925205,62,2.9793749771908673,174,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.55,rf=0.008000,OddEven+ACO,24m46.847480602s,20000,67194,0.0524953125,65.56183587820341,6.991755216239545,66937,0.05229453125,65.63371528452127,6.995279143074831,3.771045374834194,86,1.5617982541881634,60,1.239932254822169,5,1,1,1.0591072126671894,50,2.7231573156287596,114,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.55,rf=0.016000,OddEven+ACO,26m18.476253954s,20000,67449,0.05269453125,77.02413675517799,6.977197586324483,67172,0.052478125,77.12103257309593,6.980006550348359,4.273832125386289,125,1.7194685613511498,82,1.2389097453486326,5,1,1,1.1321449323261776,85,3.962059824598622,194,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.55,rf=0.032000,OddEven+ACO,25m22.686482035s,20000,67698,0.0528890625,67.06555585098526,6.985243286360011,67430,0.0526796875,67.15113450986208,6.989292599733057,3.8496792604697676,94,1.5822649685344854,75,1.2431278310972895,5,1,1,1.0633482987093292,79,2.8857379045431597,116,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.55,rf=0.064000,OddEven+ACO,25m54.09481732s,20000,67281,0.05256328125,70.52239116541074,6.9983056137691175,67025,0.05236328125,70.58685565087654,7.000149198060425,3.9755070132976087,110,1.6400524004137766,63,1.2402225873125232,5,1,1,1.0915990338473214,65,3.237543636052783,157,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.6,rf=0.000500,OddEven+ACO,25m52.226660685s,20000,67612,0.052821875,68.4616044489144,6.990238419215524,67348,0.052615625,68.52754350537506,6.992427392053216,3.885795000034503,86,1.6272986382349837,62,1.240043579792827,6,1,1,1.0822021732713532,65,3.021762371135298,134,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.6,rf=0.001000,OddEven+ACO,25m45.167597584s,20000,67638,0.0528421875,69.91111505366806,6.990863124279251,67383,0.05264296875,69.98469940489441,6.993544365789591,3.9753414036700994,109,1.6113616174574672,81,1.2445304916649083,5,1,1,1.0824656640580457,81,3.175937854638564,176,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.6,rf=0.002000,OddEven+ACO,25m31.051117961s,20000,67532,0.052759375,69.0467926316413,6.980631404371261,67300,0.052578125,69.1195542347697,6.983640416047549,3.935557749910533,116,1.6095280837983623,69,1.2428284111358103,6,1,1,1.079753299410318,71,3.091201849916466,151,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.6,rf=0.004000,OddEven+ACO,26m12.796041885s,20000,67907,0.05305234375,72.81775074734564,6.98869041483205,67639,0.05284296875,72.89210366800219,6.990567571962921,4.108386304746306,138,1.6556137521525849,77,1.2436170257505856,5,1,1,1.0975927020684593,76,3.4716920368024806,180,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.6,rf=0.008000,OddEven+ACO,25m13.358386406s,20000,67581,0.05279765625,69.20226099051509,6.996848226572557,67338,0.0526078125,69.27176334313464,6.999613888146366,3.9507885130782627,85,1.6181447597184477,54,1.2420243463435117,5,1,1,1.075634427326534,57,3.09150001329969,126,0,0
