Data_Packet_Traffic,Data_Packet_Injection_Rate_(packets/cycle/node),Routing_Algorithm,Selection_Policy,Ant_Packet_Traffic,Ant_Packet_Injection_Rate_(packets/cycle/node),Alpha,Reinforcement_Factor,NoC_Routing_Solution,Simulation_Time,Total_Cycles,Num_Packets_Transmitted,Throughput_(packets/cycle/node),Avg._Packet_Delay_(cycles),Avg._Packet_Hops,Num_Payload_Packets_Transmitted,Payload_Throughput_(packets/cycle/node),Avg._Payload_Packet_Delay_(cycles),Avg._Payload_Packet_Hops,Average_Flit_per_State_Delay[INPUT_BUFFER],Max_Flit_per_State_Delay[INPUT_BUFFER],Average_Flit_per_State_Delay[ROUTE_COMPUTATION],Max_Flit_per_State_Delay[ROUTE_COMPUTATION],Average_Flit_per_State_Delay[VIRTUAL_CHANNEL_ALLOCATION],Max_Flit_per_State_Delay[VIRTUAL_CHANNEL_ALLOCATION],Average_Flit_per_State_Delay[SWITCH_ALLOCATION],Max_Flit_per_State_Delay[SWITCH_ALLOCATION],Average_Flit_per_State_Delay[SWITCH_TRAVERSAL],Max_Flit_per_State_Delay[SWITCH_TRAVERSAL],Average_Flit_per_State_Delay[LINK_TRAVERSAL],Max_Flit_per_State_Delay[LINK_TRAVERSAL],Average_Flit_per_State_Delay[DESTINATION_ARRIVED],Max_Flit_per_State_Delay[DESTINATION_ARRIVED]
Transpose1,0.06,NorthLast,ACO,Uniform,0.0002,0.45,rf=0.001000,NorthLast+ACO,9m49.609676129s,20000,60753,0.04746328125,435.69455006337137,6.462001876450546,60530,0.0472890625,435.3661985792169,6.464513464397819,6.367091033363782,1131,3.3864997471815186,693,1.186392742796158,5,1,1,1.6088576587351788,728,7.357915583237588,1512,0,0
Transpose1,0.06,OddEven,Random,Uniform,0.01,0.5,rf=0.050000,OddEven+Random,12m4.322772903s,20000,59787,0.04670859375,666.9664141034004,6.41602689547895,59787,0.04670859375,666.9664141034004,6.41602689547895,9.028074071523292,2060,5.129556107548562,1198,1.2049209294107253,5,1,1,2.0297402963696602,1035,11.974176202377267,2057,0,0
Transpose1,0.06,OddEven,BufferLevel,Uniform,0.01,0.5,rf=0.050000,OddEven+BufferLevel,23m43.310460923s,20000,66444,0.051909375,69.91735897898982,6.993799289627355,66444,0.051909375,69.91735897898982,6.993799289627355,3.9873121615229703,140,1.6532798289232988,77,1.2336809603868344,5,1,1,1.0941298584698722,77,3.1245747857170603,193,0,0
Transpose1,0.06,OddEven,ACO,Uniform,0.0002,0.45,rf=0.001000,OddEven+ACO,25m41.040994507s,20000,67379,0.05263984375,68.69486041645023,6.987548049095415,67128,0.05244375,68.7595042307234,6.9899743773090215,3.923209786198533,90,1.6086334624545462,54,1.2441938580671412,5,1,1,1.0735142696274296,51,3.0424073640175684,120,0,0
Transpose1,0.075,XY,BufferLevel,Uniform,0.01,0.5,rf=0.050000,XY+BufferLevel,1h26m2.986971908s,20000,57718,0.0450921875,1384.2425239959805,5.368169375238227,57718,0.0450921875,1384.2425239959805,5.368169375238227,14.06032811664583,1413,8.290993383445109,926,1.2124500432449465,5,1,1,2.8499122543161066,871,19.8293784785633,2255,0,0
Transpose1,0.075,NegativeFirst,BufferLevel,Uniform,0.01,0.5,rf=0.050000,NegativeFirst+BufferLevel,21m51.074762552s,20000,57776,0.0451375,1378.2453613957352,5.373511492661312,57776,0.0451375,1378.2453613957352,5.373511492661312,13.967362349037622,1417,8.266863516007382,993,1.213039193973417,5,1,1,2.8406475357320065,950,19.65797469878448,2161,0,0
Transpose1,0.075,WestFirst,BufferLevel,Uniform,0.01,0.5,rf=0.050000,WestFirst+BufferLevel,31m27.073402185s,20000,70687,0.05522421875,587.2126557924371,6.323100428650247,70687,0.05522421875,587.2126557924371,6.323100428650247,6.844664403949673,1255,3.7766691512200348,940,1.2234159841096257,5,1,1,1.6438204235277307,948,7.426888692477587,2213,0,0
Transpose1,0.075,NorthLast,BufferLevel,Uniform,0.01,0.5,rf=0.050000,NorthLast+BufferLevel,31m34.398368038s,20000,71235,0.05565234375,611.8655576612621,6.320923703235769,71235,0.05565234375,611.8655576612621,6.320923703235769,6.819362426294458,1526,3.7552728875774513,981,1.2282450003212377,5,1,1,1.6373744313742873,798,7.444876180646385,2252,0,0
Transpose1,0.075,NorthLast,ACO,Uniform,0.0002,0.45,rf=0.001000,NorthLast+ACO,15m5.231610673s,20000,71244,0.055659375,607.5177137723879,6.323241255403964,71048,0.05550625,608.0896576962053,6.325132304920617,6.991927329848869,1529,3.840208742012762,1164,1.245237773649494,5,1,1,1.6435705326643895,1178,7.542333280061496,2167,0,0
Transpose1,0.075,OddEven,Random,Uniform,0.01,0.5,rf=0.050000,OddEven+Random,25m29.643554395s,20000,65102,0.0508609375,1190.7720960953582,5.913581764001106,65102,0.0508609375,1190.7720960953582,5.913581764001106,11.94370199558607,2020,7.200512309662729,1149,1.2153200055891653,5,1,1,2.5413897437390984,1178,16.93687139216403,2324,0,0
Transpose1,0.075,OddEven,BufferLevel,Uniform,0.01,0.5,rf=0.050000,OddEven+BufferLevel,41m8.097240687s,20000,79794,0.0623390625,417.21119382409705,6.812467102789683,79794,0.0623390625,417.21119382409705,6.812467102789683,9.984827406770522,610,4.443378547942445,510,1.287073556324547,6,1,1,2.050375105494125,518,15.306758704106826,924,0,0
Transpose1,0.075,OddEven,ACO,Uniform,0.0002,0.45,rf=0.001000,OddEven+ACO,41m17.045242655s,20000,80277,0.06271640625,446.71442629893994,6.768675959490265,80048,0.0625375,446.9435463721767,6.7705376773935635,9.290681911811074,465,4.239861836062328,369,1.28624889071427,6,1,1,1.957369255588336,371,13.639391644183592,783,0,0
Transpose1,0.09,XY,BufferLevel,Uniform,0.01,0.5,rf=0.050000,XY+BufferLevel,1h46m49.228696051s,20000,60784,0.0474875,1747.5700184259015,5.023558831271387,60784,0.0474875,1747.5700184259015,5.023558831271387,15.976060301999462,1748,9.810410462002173,1199,1.2241397309253195,5,1,1,3.120100017382264,1059,22.520428279319336,2360,0,0
Transpose1,0.09,NegativeFirst,BufferLevel,Uniform,0.01,0.5,rf=0.050000,NegativeFirst+BufferLevel,29m13.338376844s,20000,60631,0.04736796875,1755.2093318599395,5.033745113885636,60631,0.04736796875,1755.2093318599395,5.033745113885636,15.938340548187416,1627,9.771206883607366,1172,1.224585663314106,5,1,1,3.1133032441300332,1190,22.39053703277007,2363,0,0
Transpose1,0.09,WestFirst,BufferLevel,Uniform,0.01,0.5,rf=0.050000,WestFirst+BufferLevel,43m6.831878341s,20000,79806,0.0623484375,723.0389820314263,6.254091171089893,79806,0.0623484375,723.0389820314263,6.254091171089893,8.076721459261355,1702,4.336085770525874,1200,1.280165074543347,5,1,1,1.7281520885637185,1163,9.24094057167337,2604,0,0
Transpose1,0.09,NorthLast,BufferLevel,Uniform,0.01,0.5,rf=0.050000,NorthLast+BufferLevel,43m16.208486978s,20000,80634,0.0629953125,738.8295012029665,6.264280576431778,80634,0.0629953125,738.8295012029665,6.264280576431778,8.229743462622535,1409,4.373553764704256,971,1.2830552724917252,5,1,1,1.745778432792255,940,9.651439604780952,2058,0,0
Transpose1,0.09,NorthLast,ACO,Uniform,0.0002,0.45,rf=0.001000,NorthLast+ACO,20m46.026437232s,20000,80928,0.063225,718.8353351126927,6.253645215500198,80768,0.0631,718.2478704437401,6.253961965134707,8.636429831976391,1635,4.4853628211519405,1079,1.29773268278841,5,1,1,1.7783370407856007,1137,10.213617513175258,2569,0,0
Transpose1,0.09,OddEven,Random,Uniform,0.01,0.5,rf=0.050000,OddEven+Random,39m0.09745297s,20000,68863,0.05379921875,1635.120267778052,5.529834599131609,68863,0.05379921875,1635.120267778052,5.529834599131609,13.374415066435889,2410,8.342509021728038,1708,1.224730245716514,5,1,1,2.782405919459687,1481,19.31252932595272,2695,0,0
Transpose1,0.09,OddEven,BufferLevel,Uniform,0.01,0.5,rf=0.050000,OddEven+BufferLevel,1h8m42.869333104s,20000,85279,0.06662421875,962.2289895519413,6.328744474020568,85279,0.06662421875,962.2289895519413,6.328744474020568,12.182559272925545,1092,5.878848864063987,697,1.3010413688142786,6,1,1,2.475069640003747,659,19.232102293905868,1572,0,0
Transpose1,0.09,OddEven,ACO,Uniform,0.0002,0.45,rf=0.001000,OddEven+ACO,1h11m39.695568307s,20000,84329,0.06588203125,1072.7047041942867,6.385181847288596,84150,0.0657421875,1072.8946524064172,6.385300059417706,11.987710963342618,613,5.864203876297199,446,1.302521614365695,5,1,1,2.440585558114429,440,18.4202283891224,859,0,0
Transpose1,0.105,XY,BufferLevel,Uniform,0.01,0.5,rf=0.050000,XY+BufferLevel,2h0m42.732959332s,20000,62551,0.04886796875,2258.104762513789,4.814007769659957,62551,0.04886796875,2258.104762513789,4.814007769659957,16.53635368550643,1647,10.4064296915839,1100,1.2413361832222716,5,1,1,3.206881111704263,1075,22.93174530845669,2730,0,0
Transpose1,0.105,NegativeFirst,BufferLevel,Uniform,0.01,0.5,rf=0.050000,NegativeFirst+BufferLevel,36m22.989041619s,20000,62435,0.04877734375,2278.9334668054776,4.816096740610234,62435,0.04877734375,2278.9334668054776,4.816096740610234,16.59611093480579,1970,10.424462815394046,1464,1.2414765478734862,5,1,1,3.2098032633337064,1488,22.94940983901656,2852,0,0
Transpose1,0.105,WestFirst,BufferLevel,Uniform,0.01,0.5,rf=0.050000,WestFirst+BufferLevel,54m49.341476662s,20000,87027,0.06798984375,1071.242177714962,6.142679857975111,87027,0.06798984375,1071.242177714962,6.142679857975111,10.115501760657772,1758,5.37113794157786,1502,1.3225963429845675,6,1,1,2.026012101145995,1365,12.940309982078064,2504,0,0
Transpose1,0.105,NorthLast,BufferLevel,Uniform,0.01,0.5,rf=0.050000,NorthLast+BufferLevel,55m7.148544376s,20000,87328,0.068225,1077.798999175522,6.150993953829241,87328,0.068225,1077.798999175522,6.150993953829241,10.17456501656229,1662,5.370685592355506,1157,1.3200999048083828,6,1,1,2.0242717838308466,1199,13.018516640032194,2734,0,0
Transpose1,0.105,NorthLast,ACO,Uniform,0.0002,0.45,rf=0.001000,NorthLast+ACO,28m2.673179628s,20000,86187,0.06733359375,1168.4702449325305,6.068699455834406,86034,0.0672140625,1168.5665899528094,6.068600785735872,11.115732084697555,2070,5.706386706660953,1436,1.31447671650319,5,1,1,2.1860863814806177,1473,15.314291893970344,3003,0,0
Transpose1,0.105,OddEven,Random,Uniform,0.01,0.5,rf=0.050000,OddEven+Random,49m19.511703234s,20000,72147,0.05636484375,1959.7779672058437,5.303463761486964,72147,0.05636484375,1959.7779672058437,5.303463761486964,14.119336131471236,2616,8.92368213390004,1725,1.235535414306364,5,1,1,2.8844615700312364,1791,20.399213568513186,2952,0,0
Transpose1,0.105,OddEven,BufferLevel,Uniform,0.01,0.5,rf=0.050000,OddEven+BufferLevel,1h36m16.996054152s,20000,87552,0.0684,1509.2522957785088,5.957328216374269,87552,0.0684,1509.2522957785088,5.957328216374269,13.322255076738763,1091,6.7892752848662985,815,1.3045075826262895,5,1,1,2.690473916950187,817,21.077107653776558,1446,0,0
Transpose1,0.105,OddEven,ACO,Uniform,0.0002,0.45,rf=0.001000,OddEven+ACO,1h38m52.039023864s,20000,87091,0.06803984375,1660.6802195404807,6.041301627033792,86940,0.067921875,1660.4907407407406,6.041051299746952,13.207055599889294,668,6.606325988021686,482,1.3033118673512063,6,1,1,2.663457598080067,484,20.727264499353357,1032,0,0
Transpose1,0.12,XY,BufferLevel,Uniform,0.01,0.5,rf=0.050000,XY+BufferLevel,2h5m33.940060947s,20000,64381,0.05029765625,2424.5244404405025,4.593544679330859,64381,0.05029765625,2424.5244404405025,4.593544679330859,16.924152986495642,2032,11.3090830068024,1468,1.2862764917955456,5,1,1,3.3196170684054462,1392,23.071807762412863,3286,0,0
Transpose1,0.12,NegativeFirst,BufferLevel,Uniform,0.01,0.5,rf=0.050000,NegativeFirst+BufferLevel,41m44.62797775s,20000,64278,0.0502171875,2455.917094495784,4.622265783005072,64278,0.0502171875,2455.917094495784,4.622265783005072,17.15512225395108,1966,11.213652110630791,1430,1.2712851230522595,5,1,1,3.303596087794745,1449,23.18834001471582,2846,0,0
Transpose1,0.12,WestFirst,BufferLevel,Uniform,0.01,0.5,rf=0.050000,WestFirst+BufferLevel,1h4m50.782724511s,20000,90372,0.070603125,1489.2890165095384,5.874784225202497,90372,0.070603125,1489.2890165095384,5.874784225202497,11.421508278281685,1969,6.191431258058885,1391,1.3454626678529464,6,1,1,2.2687259332567766,1432,15.369858850772976,3090,0,0
Transpose1,0.12,NorthLast,BufferLevel,Uniform,0.01,0.5,rf=0.050000,NorthLast+BufferLevel,1h4m37.743345583s,20000,90186,0.0704578125,1475.864202869625,5.886678641917814,90186,0.0704578125,1475.864202869625,5.886678641917814,11.448645023776082,1915,6.166540310685588,1323,1.347711444373338,5,1,1,2.272229829225004,1364,15.398727350981805,3058,0,0
Transpose1,0.12,NorthLast,ACO,Uniform,0.0002,0.45,rf=0.001000,NorthLast+ACO,33m3.318205968s,20000,88487,0.06913046875,1543.8527467311583,5.699684699447377,88361,0.06903203125,1544.0980070393048,5.699437534658956,12.257855078779835,1933,6.539975234570486,1344,1.3228801491543902,5,1,1,2.3920495413825695,1378,17.07743641763348,3320,0,0
Transpose1,0.12,OddEven,Random,Uniform,0.01,0.5,rf=0.050000,OddEven+Random,55m46.256079872s,20000,76084,0.059440625,2227.6305399295516,5.172440986278324,76084,0.059440625,2227.6305399295516,5.172440986278324,14.734418109191122,2547,9.229885319301337,1601,1.2513276128281063,5,1,1,2.946609438147042,1634,21.522809375787617,3616,0,0
Transpose1,0.12,OddEven,BufferLevel,Uniform,0.01,0.5,rf=0.050000,OddEven+BufferLevel,1h55m5.528277329s,20000,88987,0.06952109375,2040.5116140559858,5.71068807803387,88987,0.06952109375,2040.5116140559858,5.71068807803387,13.975170982080314,1227,7.401495756212893,916,1.3051706743719085,5,1,1,2.839298979417835,966,22.16024009541065,1806,0,0
Transpose1,0.12,OddEven,ACO,Uniform,0.0002,0.45,rf=0.001000,OddEven+ACO,1h57m52.950735673s,20000,86868,0.067865625,2316.4832849841137,5.8657618455587786,86746,0.0677703125,2316.498489843912,5.8656306919051024,14.130244072981965,796,7.304985537702555,593,1.3023987124572496,6,1,1,2.841093713800388,616,22.223803552262943,1264,0,0
